original_id,document,label,ref,gen,summac_zs,summac_conv
39033879,"The 26-year-old, who has been at the KCOM Stadium since 2015, was out of contract at the end of this season.
In 2016, the ex-Salford Red Devils and Castleford Tigers man had the highest kick-conversion rate in Super League.
""He's a big part of the group and really seems to have found a home here,"" said head coach Lee Radford.
""He's tasted some success last season and I know along with the rest of the group he's desperate for some more.""
Oldham-born Sneyd came through Salford's academy before spending the 2014 season on loan at Castleford.",unreconstructable,Half-back Marc Sneyd has extended his contract at Hull FC until the end of 2019 after the club took up a two-year option on his existing deal.,Hull FC half-back Marc Sneyd has signed a new two-year contract with the Super League side.,-0.19997596740722656,0.20483429729938507
39038638,"Jacob McIntyre's body was recovered from the River Ericht at Cally Bridge, near Blairgowrie, at about 12:35 on Sunday.
He had been reported missing from a property in the nearby Milton of Drimmie area at 11:15.
A police investigation into the circumstances of his death is continuing.
Police, firefighters, a water rescue unit and air ambulance were involved in the search.
Police Scotland said Jacob's family were ""understandably upset at their tragic loss"" and did not want to make any further statement at this time.
Det Chf Insp Iain Wales said: ""This is a very tragic incident which resulted in a young boy sadly losing his life.
""The events will undoubtedly bring shock and sadness to this small community and further afield.
""We would like to thank our Scottish Fire and Rescue Service colleagues for their courage and assistance in Sunday's difficult conditions.
""Our thoughts and deepest condolences are with Jacob's family at this difficult time.""",unsure,A two-year-old boy found dead in a river after being reported missing in Perthshire has been named by police.,The body of a seven-year-old boy has been recovered from a river in Perthshire.,-0.14630889892578125,0.21520139276981354
39053929,"There were about 19,000 diagnoses in 2015, compared to about 17,300 in 2006.
Public Health Wales (PHW) said the main reason for the increase was an ageing population.
The organisation's Dr Dyfed Wyn Huws said there was ""good news"" by way of significant reductions in smoking rates in recent decades.
There was a year-on-year decrease from about 19,800 cases in 2014, but the 2015 figure of 19,088 is likely to increase as statisticians revise the numbers.
Once age factors are taken into account, the rate decreased by more than 5% in men, but increased by more than 5% among women between 2006 and 2015.
This is partly due to the rate of lung cancer going down in men, but up among women. Historically, smoking rates peaked far earlier among men than women.
Breast, prostate, lung and bowel cancers remain the most common.
According to PHW, cases of liver, mouth, throat and melanoma skin cancer saw the biggest percentage increases.
The rates of stomach cancer and prostate cancer decreased, while mesothelioma rates increased by almost a third.
Dr Huws said: ""We know that up to four in 10 of cancers in the population may be preventable.
""With an increasing number of cancer cases each year, cancer control is possible and important for future generations and for keeping rising health service demand in check.
""The good news is that we have seen significant reductions in smoking rates in recent decades.
""This is already bringing cancer rates down in men.""",reconstructable,The number of cancer cases in Wales has risen by almost 10% over a 10-year period.,"Cases of cancer in Wales have increased by more than 10% in the past decade, according to new figures.",-0.444580078125,0.2610255479812622
39078083,"Clubs are required to provide accurate details of training sessions and player whereabouts so they are available for testing at all times.
The Cherries were deemed to have failed to ensure its information was accurate on three occasions.
Manchester City were fined £35,000 and given a warning, after admitting a similar breach earlier this month.
Bournemouth have yet to learn their punishment from the FA, but are expecting similar sanctions.
It is understood part of the charge concerns a player not informing the club of his new home address, while another part relates to members of the Under-21 squad training with the first-team at short notice.",unreconstructable,Bournemouth have accepted a Football Association charge relating to a breach of anti-doping rules.,Bournemouth have been charged by the Football Association for breaching anti-doping rules.,-0.08038330078125,0.2172023355960846
39119274,"Kevin Standing's vehicle was taken from his home in Patcham, East Sussex, on Saturday morning. It did not have a tracker and there was no CCTV evidence.
He said he had wrongly assumed an officer would visit him, but he was told there were no lines of inquiry.
Sussex Police said they focused on crimes that ""cause most harm"".
Mr Standing said he received a letter from the force on Tuesday saying the ""investigation was closed"" and to check the CCTV footage of local garages.
""It basically says to car thieves in Sussex, 'carry on stealing cars because there's very little chance you're going to get caught',"" he said.
Ch Insp Bruce Mathews said proportionate inquiries had been completed.
""Our investigations teams focuses its efforts on the crimes which cause the most harm.
""Operating with new demands against a shrinking budget, we can't do everything but that doesn't mean we will be ruling out certain types of crime such as shoplifting or vehicle crime.
""We will continue to do so where there are lines of inquiry.""
The force said a marker had been placed on the vehicle to bring it to the attention of Automatic Number Plate Recognition (ANPR) cameras.",unreconstructable,"A motorist whose Â£40,000 Jaguar car was stolen from his driveway has said he is ""astounded"" after police said they would be closing the case.",A man whose car was stolen in the middle of the night has been told it is not being investigated by police.,-0.37989044189453125,0.21486663818359375
39131595,"Vaughan Gething said he was ""looking again at charging arrangements"" for people from countries without reciprocal arrangements with the UK.
In a new BBC Wales poll, 79% of those surveyed said they would increase charges for visitors from outside the UK for using the health service.
But Mr Gething said such charges were a ""marginal area"" of NHS activity.
Speaking to The Wales Report on Wednesday, he said: ""We have reciprocal arrangements with most European countries, and as long as those reciprocal arrangements work I see no reason to intervene and change those.
""However for people outside the UK and Europe where we don't have those, we're looking again at charging arrangements.""
""Later in the year I'll get to make a decision on what charging may or may not look like.""
But the health secretary added: ""This is such a marginal area of activity.""
""Really, when you're talking about the central funding of the health service, with the big challenge that we face, the actual conversation about charging people from abroad is an absolute distraction.""
Asked whether he would consider charging patients who have illnesses caused by their lifestyle choices, Mr Gething said: ""If you're really saying, for example, that someone with lung cancer who smoked should therefore be charged for their treatment.
""I actually think that when you get into real examples like that, people will very quickly say that isn't what I think should happen.
""When you think about the practical reality of it, it isn't that simple at all.""
Mr Gething warned while the Welsh Government had made ""significant additional commitments"" to the health service from its budget, there would be difficult consequences if austerity continues across the UK.
""The challenge will be if we don't see the tide turned back on austerity every single part of the UK health service system will face really awful choices, that I don't think the public will tolerate.""",reconstructable,"The Welsh Government is reviewing NHS charges for visitors from outside the UK, the health secretary has said.","Visitors from outside the UK could be charged for using the NHS in Wales, the health secretary has said.",-0.099365234375,0.2173454314470291
39165944,"Mooboo Bubble Tea - which sells the Taiwanese drink topped with tapioca balls - was attacked on social media and by campaign groups.
A petition to demand it pay staff properly collected more than 40,000 signatures.
In a statement, Mooboo said trainees would now be paid ""company set levels"".
Emails outlining the original terms were leaked to campaign organisation 38 Degrees.
Gordon Maloney from the group said it was an ""outrageous way for MooBoo Bubble Tea to exploit people looking for work"".
He welcomed the ""turnaround"" but said it was ""very important to us that people who have worked for the chain for free under this policy should also be recompensed"".
The company has branches in London, Birmingham, Bradford, Coventry, Gateshead, Hatfield, Leeds, Liverpool, Manchester and Glasgow.
Successful interview applicants were offered 40 hours training, but warned this did not guarantee a job.
Mooboo said in a statement: ""In view of the recent feedbacks, we are prepared to implement a new training process which all trainees will be paid according to our company set levels once the trainee has entered into our training contract.""
It later confirmed to campaign group Betterthanzero that all staff would be paid at least the minimum wage from ""the first hour"".
The furore over the training contract led to other cafes being confused with the firm.
Bubble Boba in Coventry ""suffered vandalism to our shop, slander and abuse to our staff"", it said.
Directors Neil and Kristin McCoy-Ward said it was now ""Mooboo's duty to set the example and follow UK regulations and pay bubble tea artists correctly for their work"".",unsure,"A cafe criticised for making trainees work unpaid for 40 hours, without a guaranteed job, has given in to public pressure.",A bubble tea chain has said it will pay trainees the minimum wage after it was criticised for offering them free training.,-0.36566162109375,0.22875289618968964
39245946,"It’s rare that the company delves too far into how the “magic” - as they call it - works. Their logic is a magic trick doesn’t get better if you know how it’s done.
On Saturday, Disney - quite uncharacteristically - gave us a bit of an insight into how they plan to use technology to bring their much-loved brand of storytelling to new forms, by using robotics and artificial intelligence.
Jon Snoddy, the company's senior Vice President for research and development, explained how soon you’ll be able to interact with story-telling robots at Disney parks.
“I think AI [artificial intelligence] and machine learning is going to be very important for what we do,” he told the BBC.
""Things like characters that can move around among our guests. They’re going to need to understand where they’re going, have goals, and they’re going to have to know how to navigate in a world with humans.
""All these emerging technologies are going to be key to the next generation of entertainment.”
Robotic Pascal
During a panel discussion, the company shared footage - which unfortunately we’re not able republish here - of a robotic Pascal, the cute lizard from 2010 movie Tangled.
It’s a terrific recreation of the digital character, but the real challenge for Disney will be to avoid the so-called “uncanny valley” - the theory that if something is very lifelike, but not exactly right, it can be slightly creepy or disturbing.
""Obviously we’re not the business of scaring kids!” Mr Snoddy said.
""That won’t be part of what we deploy. We go and do tests in our parks to gauge the reaction and try and understand what kids find entertaining about these things. Our ability to build these characters at a fidelity that looks like the films is really growing.”
When these technologies are fully deployed in Disney parks, and perhaps as toys, Mr Snoddy said Disney will do everything it can to hide the inner technological workings.
""Every new technology that’s come along for the last 60, 70 years we have adopted and co-opted and made it into a story telling medium,” he said.
""This won’t be different. We’re not going to put up a sign that says 'Look! Artificial intelligence', because no-one would come to see that. They really come to be moved emotionally, that will not change.”",reconstructable,"Ever since Steamboat Willie, the iconic animated clip from 1928 featuring a mouse that would later become Mickey, Disney has had a proud record of innovating with new technology.","If you’ve ever been to a Disney event, you’ll know they’re always looking for new ways to entertain you.",-0.8905258178710938,0.22076086699962616
39289836,"Gian-Franco Kasper, a Swiss ski official, made the comparison during an IOC board meeting in Pyeongchang.
The board is debating whether to suspend the entire Russian team from the Games following a doping scandal.
""I apologise unreservedly for any offence I have caused. I am truly sorry,"" Franco Kasper said.
The International Ski Federation President was discussing a proposed blanket ban on Russian athletes when he made the Holocaust comment, referring to the World War II genocide that saw six million Jews killed by Adolf Hitler's Nazi Germany.
He reportedly said: ""I'm just against bans or sanctioning of innocent people. Like Mr Hitler did - all Jews were to be killed, independently of what they did or did not do.""
When challenged by reporters at the time, Franco Kasper responded: ""Why not? Of course it's more extreme. But just the fact that the place you come from makes you guilty, I'm not OK for this, really not.""
Russia did not receive a blanket ban from the IOC from the 2016 Olympics in Rio, opting to leave the decision to individual sports' governing bodies.
A report in December 2016 claimed Russian medallists from summer and winter Olympics had benefited from a state-sponsored doping programme between 2011 and 2015.",reconstructable,An International Olympic Committee (IOC) board member has apologised for comparing calls to ban Russia from the 2018 Winter Olympics to the Holocaust.,A member of the International Olympic Committee (IOC) has apologised for comparing the Russian doping scandal to the Holocaust.,-0.10123443603515625,0.2161034345626831
39304992,"Police were called to the Bristol Road South branch, in Northfield, at 11:45 GMT to reports a female member of staff was being held hostage in an interview room.
West Midlands Police said it is understood a firearm was produced, but no threats or demands were made.
They said the man, aged 60, surrendered to police at about 12:50 GMT.
Police said the suspect, who is believed to be from the local area and a customer at the branch, was taken to hospital for an assessment.
He is expected to be questioned later on suspicion of firearms offences.
See more stories from across Birmingham and the Black Country here
Officers, including armed police, contained the building and negotiators were sent to the scene as a cordon was put in place.
Samantha Lacey, 32, from Northfield, said she arrived at the bank to make a deposit but found the door was shut.
She said: ""There were about six people outside. When I asked what happened they said a man walked in, pulled a gun out and told all customers to get out.""
Ch Insp Shaun Phillips said: ""Officers quickly surrounded the bank, set-up a street cordon and established phone contact with some staff members who were hiding in a back room.
""It's understood the man was with one female staff member, while other staff were lying low in another back room.
""No customers were caught up in the incident and no-one was hurt.""",unreconstructable,A man was arrested on suspicion of holding a staff member at gunpoint at a NatWest bank in Birmingham.,A man has handed himself in to police after an armed siege at a Barclays bank in Birmingham.,-0.4335136413574219,0.21330200135707855
39308084,"The bird, which is named LM12, arrived on Thursday, the earliest reappearance of a resident bird there in almost 50 years.
Its mate LF15 is expected soon at the Scottish Wildlife Trust reserve near Dunkeld, which operates a live webcam of the nest.
The pair fledged three chicks in both 2015 and 2016.
Charlotte Fleming, Perthshire ranger for the Scottish Wildlife Trust said: ""One of our eagle eyed volunteers spotted LM12 just after 17:00.
""He spent several hours in the nearby trees but didn't touch down on the nest until early this morning when he appeared carrying his breakfast.
""From the views we've had of his distinctive chest pattern and long wing tips we are as sure as we can be that it is LM12.
""He has also made himself well and truly at home, bringing in sticks and preparing the nest, which is further proof that he is the resident male.""",unreconstructable,A male osprey has returned to its nest at the Loch of the Lowes reserve after its migration from West Africa.,An eagle has returned to its Perthshire nest for the first time in three years.,-0.085357666015625,0.207227885723114
39316767,"Media playback is not supported on this device
Cheshire, 21, who has missed much of the past three years because of repeated concussions, finished sixth.
""I'm really happy with my progression, but I just couldn't put it down tonight,"" she told BBC Sport.
""It happens and I'm going to take positives from being out there against the best in the world.""
Japan's Ayana Onozuka (89.80) took gold in Sierra Nevada ahead of France's Marie Martinod (87.00) and American Devin Logan (84.20).
Cheshire was regarded as a potential medallist at the Sochi Winter Olympics, but a heavy crash in training resulted in a serious concussion that meant she missed the event.
She suffered two further concussions and experienced panic attacks over the next 18 months, only returning to full-time competition this season with under a year to go to the Pyeongchang Games.
""I'm over all of my head injuries,"" she said. ""I'm in a really good place, feeling super-confident and enjoying it more than ever.""
Earlier on Saturday, James Woods and Izzy Atkin qualified for their respective slopestyle finals, which will take place on Sunday.
Woods, who finished fifth in Sochi, scored 86.00 to finish fourth in his heat while Atkin, who won GB's first ski slopestyle World Cup gold medal earlier this month qualified in third place.
Although GB's Tyler Harding, Cal Sanderson and Michael Rowlands all missed out, organisers subsequently revised their rules and have added a semi-final on Sunday with the top four to qualify for an extended 16-strong final.",unreconstructable,"British halfpipe skier Rowan Cheshire crashed in all three of her final runs, but still secured Britain's best-ever World Championship result in the event.","Great Britain's Hannah Cheshire missed out on a World Cup slopestyle medal after failing to qualify for Sunday's final. Woods, who finished fifth in Sochi, scored 86.00 to finish fourth in his heat while Atkin, who won GB's first ski slopestyle World Cup gold medal earlier this month",-0.21289634704589844,0.21207685768604279
39370028,"Wednesday's friendly against Canada at Easter Road was sparsely attended and the crowd for Sunday is expected to be well short of Hampden's capacity.
""I would only implore supporters to, at worst, come along and if we're rubbish, boo us,"" said the assistant manager.
""You never know, we might be decent and they might have something to cheer.""
Scotland sit fifth in Group F after four games, with manager Gordon Strachan acknowledging that three points are a must at home to the unbeaten Slovenians, who are second behind England.
Back-to-back 3-0 away defeats to Slovakia and England have made the prospect of reaching a first major tournament since 1998 remote.
""I can only say to fans I know there's a group of players going into this game hugely determined and positive regardless of previous results because they are playing well within good situations at their clubs,"" added McGhee.
""So we expect to see a positive reaction that the supporters could enjoy.""
And McGhee says no-one should read too much into a disappointing 1-1 friendly draw against Canada.
""The team will change,"" stressed the former Motherwell boss.
""If we were sitting here saying the team that we had last night is the same team that's going to play on Sunday, and therefore the manager has to come up with some story to convince them that they are going to do better on Sunday than they did last night, then I would be worried.
""But that is not the case. Last night didn't really bear a lot of relation to Sunday.
""It was an exercise in something else: one or two people getting games; Tom (Cairney) getting a start and introducing him to people.
""So I don't really feel there was much that I saw that is relative to Sunday.
""We have known all along the importance of Sunday night and have a totally different way of thinking about Sunday than we did last night.""",unsure,Mark McGhee has urged fans to turn up for Scotland's World Cup qualifier against Slovenia - but says they will be entitled to boo a poor performance.,Mark McGhee has urged Scotland supporters to turn out in force for Sunday's World Cup qualifier against Slovenia.,-0.2799072265625,0.23330944776535034
39429655,"Dyfed-Powys Police said training would begin on Wednesday ahead of them being deployed on the streets.
Cameras are always on but only record once the officer presses a button.
Police and crime commissioner Dafydd Llywelyn said: ""The use of the cameras supports transparency in policing and will aid the investigation of complaints against officers.""
The move follows a three-month trial in 2015 and any member of the public has the right to request footage taken of them within 31 days.
Any recordings not needed for policing purposes are automatically deleted from cloud storage after that time.
The force said recordings would only be made if there was ""a policing need"" and officers would announce when they start and stop filming.
Cameras will always be on standby, filming on a 30-second loop, but audio does not record until the officer presses the button.
Chief Constable Mark Collins said: ""They will provide the public with more reassurance and will help officers to document valuable evidence - leading to swifter justice for victims.""",unreconstructable,A police force has begun the rollout of body cameras for 800 officers and community support officers.,A Dyfed-Powys Police officer is to become the first in Wales to wear body-worn cameras.,-0.18383407592773438,0.2084324061870575
39458057,"""This will give all European Leagues total freedom to schedule their matches as they see fit,"" said the European Professional Football Leagues group.
The agreement ended on 15 March.
It had been in place between the EPFL and Uefa to boost attendances and television viewing figures for European matches.
Arsenal's FA Cup replay against Hull City in March 2016 was given special dispensation to be played on the same night as the Champions League last 16.
Manchester City hosted Stoke City in a rearranged Premier League fixture last month on the same night as the Champions League last-16 ties between Barcelona and Paris St-Germain, and Borussia Dortmund and Benfica.
The Premier League said the scheduling of the match on Wednesday, 8 March was ""unavoidable"", it was reported.
It was also reported in April 2013 that the Football Association was fined £1.1m for allowing domestic matches to be played on the same night as European games.
The EPFL said it will hold a general assembly of its member leagues in Geneva on 6 June.",unreconstructable,European leagues are free to schedule domestic games on the same nights as Champions League and Europa League ties after an agreement with Uefa ended.,European leagues have ended their agreement with Uefa to allow domestic matches to be played on the same night as European fixtures.,-0.21868896484375,0.2132314294576645
39489967,"The advert for its invisible deodorant range said ""white is purity"" across an image of a woman.
It was posted on the firm's Facebook page, geographically aimed at its followers in the Middle East. Nivea accepted the post was ""misleading"".
Many on social media complained the post was racist, but it was also widely-shared among alt-right users.
The advert on the Nivea Facebook page (since deleted) was posted alongside the caption: ""Keep it clean, keep it bright. Don't let anything ruin it.""
The post was directed at its audience in the Middle East, although the company has 19 million fans globally on its page.
Many on social media complained about the post's racist connotations.
But it was also picked up by alt-right social media accounts who trolled the Nivea account with comments, including of Hitler and Pepe the frog, who was branded a hate symbol last year.
One alt-right account said: ""#Nivea: the official moisturizer/anti-perspirant of the #AltRight.""
A spokesperson for Nivea's owners Beiersdorf said: ""There have been concerns risen about ethnic discrimination due to a post about NIVEA Deodorant Invisible for Black & White on our NIVEA Middle East Facebook page.
""We are deeply sorry to anyone who may take offense to this specific post. After realizing that the post is misleading, it was immediately withdrawn.
""Diversity and equal opportunity are crucial values of NIVEA: The brand represents diversity, tolerance, and equal opportunity.
""We value difference. Direct or indirect discrimination must be ruled out in all decisions by, and in all areas of our activities.""",reconstructable,German skincare brand Nivea has apologised and removed an advert that was deemed discriminatory.,German cosmetics firm Nivea has withdrawn an advert after it was accused of being racist.,-0.7550048828125,0.2261095941066742
39500649,"The victims all worked at the plant 100km (62 miles) east of Porto.
The factory's owner was among the dead and several members of his family were either dead or missing, said local mayor Francisco Lopes.
Some of the victims were found outside the factory, apparently propelled from the building by the force of the blast.
An initial explosion happened shortly after 17:30 (16:30 GMT) on Tuesday, followed by two more blasts, reports said.
Five bodies were found late on Tuesday and emergency workers found a sixth victim some 200m (650ft) from the site, minister Jorge Gomes told Portuguese media. The search was being extended to a radius of 800m, he added, because of the scale of the explosion.
The factory was described as a family business.
As investigators tried to identify the victims, the mayor said that almost all of the eight caught up in the blast were members of Egas Sequeira's family. Mr Sequeira was among those feared dead along with one of his daughters and a son-in-law, Portuguese media said.
The owner's wife had left the building just before the explosion and survived but two other family members were among the missing.
Officials were initially unable to enter the site because of the potential risk to their safety. Portuguese President Marcelo Rebelo de Sousa was due to visit the scene on Wednesday.",unsure,Six people died and another two were missing after an explosion on Tuesday evening destroyed a fireworks factory near the Portuguese town of Lamego.,"At least six people have been killed and several others are missing after a series of explosions at a fireworks factory in Portugal, officials say.",0.01116943359375,0.23437733948230743
39517877,"The teenager was detained at Riverside Retail Park in Coleraine earlier on Thursday.
The arrest was made by detectives from the PSNI's Reactive and Organised Crime Branch, who took him to Coleraine police station for questioning.
A PSNI spokesman said no further details about the case were being made available at present.",unreconstructable,"A 14-year-old boy has been arrested in County Londonderry ""in connection with serious crime,"" police have said.",A 17-year-old boy has been arrested in County Londonderry on suspicion of possessing a firearm with intent to endanger life.,-0.2205047607421875,0.20246122777462006
39563678,"Reports speak of at least four people injured. The city is at the heart of the conflict between the Turkish government and Kurdish separatists.
Interior Minister Suleyman Soylu said the blast happened at a vehicle repair unit, and appeared to be an accident.
He said ""it seems there is no outside interference, and the explosion came from the vehicle under repair"".
Mr Soylu said one person was trapped under rubble, another was seriously injured, and others had minor injuries.
The blast brought a roof down, left a huge crater and a pall of smoke drifted over part of the city. The cause remains unclear.
The banned Kurdistan Workers' Party (PKK) is active in the area.
Turkey is five days away from a key referendum on granting President Recep Tayyip Erdogan sweeping new powers.
South-eastern Turkey has seen frequent clashes between the PKK and Turkish security forces since a fragile truce collapsed in the summer of 2015.
There have also been bloody attacks in Turkey blamed on so-called Islamic State (IS). The jihadists are hostile to both the Turkish state and the Kurdish rebels, who are battling for territory and influence inside Syria.",unreconstructable,A large explosion has struck a police headquarters in the mainly Kurdish city of Diyarbakir in south-eastern Turkey.,An explosion has rocked the Turkish city of Diyarbakir.,-0.15918731689453125,0.21330200135707855
39638834,"Dyfed-Powys Police took to social media on Tuesday to ask for help in tracing Rebecca, saying officers were ""very concerned for her"".
The force said the mother and child were found in the early hours of Wednesday.
A spokesman said it was thanks to the public response on Facebook.
""Our communities' response to this appeal was significant, with over 1,000 Facebook shares achieved in the first hour and with all parts of Pembrokeshire covered according to the comments posted by our concerned followers,"" he added.",unreconstructable,A missing woman and her baby in Pembrokeshire have been found safe and well after a police Facebook appeal was widely shared.,"A two-year-old girl who was reported missing in Pembrokeshire has been found safe and well, police have said.",-0.05713653564453125,0.20364519953727722
39785149,"The building at Cathays Park was evacuated, with all staff and students told to leave, after a blaze broke out in a fume cupboard on Tuesday.
The main building will remain shut on Tuesday with access to most areas reopened on Wednesday.
But two chemistry labs on the first floor and the restaurant will be shut until further notice.",reconstructable,Parts of Cardiff University's main building will remain closed on Wednesday after a fire.,Two chemistry labs and a restaurant have been closed after a fire at Cardiff University.,-0.17840576171875,0.2126699537038803
39789511,"Fairfax said on Wednesday it would cut 125 editorial jobs - a quarter of its newsroom - to absorb slumping revenues.
In response, staff will strike until after next week's federal budget, one of the year's biggest local news days.
Fairfax's outlets include the Sydney Morning Herald, Melbourne's The Age and the Australian Financial Review.
The latest cuts come in addition to restructuring and cuts in recent years.
The Sydney Morning Herald's chief political correspondent James Massola tweeted ""On strike for a week"", while his colleague Judith Ireland urged that ""quality journalism needs actual journalists to do the job"".
Like most media outlets around the globe, Fairfax is suffering from falling circulation of its print editions and declining advertising revenue.
The fresh staff cuts were announced along with plans to scale back the use of freelancers.
""While we will be looking across all parts of the newsroom, at the end of the redundancy program we expect there will be significantly fewer editorial management, video, presentation and section writer roles,"" the publisher is quoted as saying in an internal note.
Australia's Media Entertainment and Arts Alliance, which represents the country's journalists, strongly criticised the planned cuts at Fairfax as a ""dumb move"".
""This will only undermine and damage its mastheads further, alienating its audience and leaving the editorial staff that remain to work harder and harder to fill the gaps,"" chief executive Paul Murphy said.
Fairfax is the main rival to Rupert Murdoch's News Corp Australia, which is also suffering from falling revenues and also has announced plans to cut jobs.",unsure,"Journalists at Fairfax Media, one of Australia's largest publishers, have gone on strike for a week to protest against massive job cuts.",Journalists at Australia's Fairfax Media have begun a one-week strike over job cuts.,-0.09114837646484375,0.21207685768604279
39815411,"The Tories won 37 of 64 seats to claim a majority and wipe out Labour's 22-seat majority from 2013.
Labour picked up 24 seats this time around, the Liberal Democrats won three and UKIP finished with none.
Towns where seats turned from red to blue included Swadlincote, Matlock, Glossop, Buxton, Ripley, Belper and Ilkeston.
Turnout was 38%.
Election 2017: Full results from across England
Conservative leader Barry Lewis described the result as ""brilliant"".
""We didn't think at this point in the electoral cycle we'd be taking control of Derbyshire County Council,"" he said.
""We fought a really good campaign on local issues and I think that's really helped. We got our manifesto out early and really hit the doorsteps.""
This was Labour's last stand - its last county council to be defended in England. And its defences have proven to be weak.
The Conservatives have won across the south and centre of the county - in places like Heanor, Ilkeston and Ripley.
They've also taken seats off the Lib Dems. And it was a bad night too for UKIP - their share of the vote in Derbyshire collapsed.",reconstructable,The Conservatives have taken control of Derbyshire County Council with a massive swing from Labour.,The Conservatives have taken control of Derbyshire County Council.,-0.26214599609375,0.24398016929626465
39821595,"Mr Houchen beat Labour's Sue Jeffrey by a little over 2,000 votes after second preference votes were counted. Liberal Democrat Chris Foote Wood was third and UKIP's John Tennant finished last.
Mr Houchen will have a budget of Â£15m a year.
In another result, Labour retained control of Durham County Council despite losing 20 seats.
The party won 94 seats in the 2013 election and that has now fallen to 74. Independent candidates have the second highest number of seats (28) followed by Liberal Democrats (14) and Conservatives (10).
Council leader Simon Henig said he was ""very pleased"" to have retained a majority in a ""challenging"" election.
As Tees Valley mayor, Mr Houchen will head the Tees Valley Combined Authority, made up of Darlington, Hartlepool, Redcar and Cleveland, Middlesbrough and Stockton councils.
After the declaration at Thornaby Pavilion, Mr Houchen said: ""What we have seen in recent years is fantastic trends towards the Conservatives across the Tees Valley and today is, I believe, a tipping point.
""We have seen a political earthquake that's happening right here for the Conservatives across the North East.
""It's the first time anybody would expect a Conservative mayor for the Tees Valley and it is the start of five genuine target seats for the Conservatives in the upcoming general election, and I genuinely believe this is a starting point for turning the Tees Valley blue.""
This is a sensational vote for the Conservatives.
Beating Labour in the first round, we perhaps thought Labour might claw it back with second preference votes. They were counted then but actually Conservatives pulled further ahead and Ben Houchen beat Sue Jeffrey the Labour candidate in a runoff to become the Tees Valley mayor.
He has now got to deliver on certain promises, one of which is to take control of Durham Tees Valley Airport and try to revive its fortunes.
He talked about turning the Tees Valley blue in the general election in just over a month's time and that will be the Conservative focus now.",unsure,Conservative Ben Houchen has become the inaugural Tees Valley mayor after winning a tightly-fought contest.,"Conservative Ben Houchen has been elected the first Conservative mayor of the Tees Valley. ""It's the first time anybody would expect a Conservative mayor for the Tees Valley and it is the start of five genuine target seats for the Conservatives in the upcoming general election, and I genuinely believe this is a starting point for",0.01812744140625,0.2373349815607071
39848101,"The 25-year-old striker has played for three promotion-winning Championship sides in four seasons, at Hamilton, Hearts and Hibs.
United face Morton in the Premiership play-off quarter-final first leg at Cappielow on Tuesday, 9 May.
""I am joining a fantastic club with a great reputation who are set up to be in the Premiership,"" Keatings said.
""I look forward to joining Dundee United. I have enjoyed playing at Tannadice, and my goal is to be scoring in the Premiership for United whether it is next season or beyond.""
Keatings made 30 appearances for Championship winners Hibs this season, scoring eight goals.",unreconstructable,Hibernian striker James Keatings has signed a pre-contract agreement with Dundee United.,Dundee United have signed Paul Keatings from Hibernian on a two-year deal.,-0.03949737548828125,0.20602849125862122
39862196,"The plans for the development on the Hatchfield Farm estate in Newmarket, Suffolk, had been approved by Forest Heath District Council.
But last year Local Government Secretary Sajiv Javid refused to accept the decision.
Planning judge Mr Justice Gilbart ruled that Mr Javid's decision was fatally inconsistent and ""plainly deficient"".
The case will now have to be reconsidered.
Mr Justice Gilbart, sitting in London, quashed the refusal, saying: ""The secretary of state has performed a complete and unexplained volte-face in his assessment of the highways impacts of two proposals for development on the same site in Newmarket and has also failed to apply his own National Planning Policy Framework.""
The judge said: ""There is on any view a requirement for more land for housing and other economic development in the Forest Heath District.""
Edward Stanley, the 19th Earl of Derby, brought the legal challenge with Moulton Parish Council and the Rural Parishes Alliance.
The judge said local parish councils had for some time argued that growth in the area should not be dispersed among the rural parishes but concentrated in Newmarket.
Newmarket Horsemen's Group and some others were concerned that development in the town ""may have an adverse effect on the horseracing industry that is based there"" and lead to increased traffic.
A spokesman for Lord Derby said: ""The secretary of state now has a second chance to determine the application. He should take full account of the significant benefits the planning application will bring to Newmarket when making a decision.""
The Department for Communities and Local Government said: ""We have received this judgment and will now consider our response.""",reconstructable,Lord Derby has won a key High Court stage of his fight to build 400 homes on his land.,"The Earl of Derby has won a High Court battle with the government over plans for up to 2,000 new homes.",-0.31986236572265625,0.21330200135707855
